Potri.002G070600,1,NA
Potri.002G011100,1,NA
Potri.002G225700,1,NA
Potri.002G149400,7,199
Potri.002G036400,1,NA
Potri.002G005400,4,118
Potri.002G132800,1,NA
Potri.002G188500,3,2
Potri.002G067300,2,592
Potri.002G186200,24,101
Potri.002G086400,24,94
Potri.002G167100,2,110
Potri.002G156000,1,NA
Potri.002G118100,9,67
Potri.002G069300,1,NA
Potri.002G032400,3,60
Potri.002G193100,1,NA
Potri.002G013500,8,295
Potri.002G049600,18,253
Potri.002G077700,6,690
Potri.002G248200,2,390
Potri.002G170500,3,13
Potri.002G058300,3,715
Potri.002G223600,2,712
Potri.002G216800,2,2127
Potri.002G092700,4,1030
Potri.002G242900,5,239
Potri.002G239400,1,NA
Potri.002G218400,4,117
Potri.002G027500,13,79
Potri.002G083900,3,89
Potri.002G257800,17,92
Potri.002G119500,4,529
Potri.002G134400,1,NA
Potri.002G202300,2,1929
Potri.002G104300,7,360
Potri.002G228500,9,16
Potri.002G165500,11,139
Potri.002G157400,3,634
Potri.002G160000,9,285
Potri.002G232200,4,312
Potri.002G203300,2,2
Potri.002G110100,1,NA
Potri.002G023400,1,NA
Potri.002G066900,3,558
Potri.002G211000,2,704
Potri.002G146700,1,NA
Potri.002G207800,2,358
Potri.002G012100,4,71
Potri.002G089400,18,249
Potri.002G198100,4,20
Potri.002G031300,4,329
Potri.002G162400,2,339
Potri.002G111500,1,NA
Potri.002G190100,7,294
Potri.002G182000,1,NA
Potri.002G154300,3,158
Potri.002G153700,1,NA
Potri.002G136000,2,123
Potri.002G007000,5,183
Potri.002G184500,4,137
Potri.002G057300,4,189
Potri.002G237700,2,57
Potri.002G245000,1,NA
Potri.002G164600,7,75
Potri.002G107300,1,NA
Potri.002G255500,9,229
Potri.002G229100,2,21
Potri.002G082400,2,280
Potri.002G240700,2,373
Potri.002G020000,1,NA
Potri.002G004100,1,NA
Potri.002G243500,2,317
Potri.002G148700,1,NA
Potri.002G124900,7,133
Potri.002G094600,6,97
Potri.002G171300,11,21
Potri.002G079700,7,190
Potri.002G015000,2,512
Potri.002G178800,4,43
Potri.002G025100,2,24
Potri.002G065100,2,1102
Potri.002G068200,2,1142
Potri.002G158500,1,NA
Potri.002G207200,1,NA
Potri.002G231200,1,NA
Potri.002G007900,18,115
Potri.002G175800,1,NA
Potri.002G123300,3,211
Potri.002G109100,3,105
Potri.002G042000,1,NA
Potri.002G216100,1,NA
Potri.002G039500,1,NA
Potri.002G238100,3,433
Potri.002G254900,4,23
Potri.002G061200,7,235
Potri.002G113100,13,177
Potri.003G056400,13,123
Potri.003G146000,3,842
Potri.003G018300,7,13
Potri.003G096700,7,279
Potri.003G143500,2,1175
Potri.003G006000,1,NA
Potri.003G112400,2,31
Potri.003G046300,6,268
Potri.003G113400,1,NA
Potri.003G049300,4,163
Potri.003G082100,7,62
Potri.003G093100,3,128
Potri.003G028800,7,34
Potri.003G179600,3,256
Potri.003G168000,2,120
Potri.003G190800,4,33
Potri.003G118300,1,NA
Potri.003G162100,3,76
Potri.003G018900,9,466
Potri.003G168800,6,158
Potri.003G202800,8,128
Potri.003G111900,1,NA
Potri.003G014000,5,109
Potri.003G149700,1,NA
Potri.003G034700,7,377
Potri.003G193300,2,572
Potri.003G051700,6,108
Potri.003G065100,2,5
Potri.003G044600,2,57
Potri.003G024100,23,56
Potri.003G144200,3,109
Potri.003G099800,1,NA
Potri.003G079300,1,NA
Potri.003G019200,1,NA
Potri.003G180600,3,154
Potri.003G078900,1,NA
Potri.003G081000,9,27
Potri.003G026900,34,109
Potri.003G111700,2,143
Potri.003G209500,4,190
Potri.003G176900,1,NA
Potri.003G000600,1,NA
Potri.003G182100,2,11
Potri.003G130100,1,NA
Potri.003G050400,1,NA
Potri.003G201100,1,NA
Potri.003G223000,4,389
Potri.003G082400,2,406
Potri.003G009400,1,NA
Potri.003G202100,1,NA
Potri.003G004200,2,162
Potri.003G143400,3,131
Potri.003G108200,38,69
Potri.003G061700,8,234
Potri.003G099200,3,17
Potri.003G214300,1,NA
Potri.003G088900,1,NA
Potri.003G021600,3,220
Potri.003G069800,3,274
Potri.003G086800,3,16
Potri.003G104300,1,NA
Potri.003G146700,1,NA
Potri.003G192000,5,210
Potri.003G205600,2,35
Potri.003G013000,21,39
Potri.003G193400,3,121
Potri.003G201200,20,232
Potri.003G129100,1,NA
Potri.003G179000,10,342
Potri.003G128400,2,245
Potri.003G024400,4,12
Potri.003G015500,1,NA
Potri.003G085300,12,72
Potri.003G218500,2,193
Potri.003G108400,4,532
Potri.003G135700,3,167
Potri.003G160800,1,NA
Potri.003G073100,2,58
Potri.003G196800,1,NA
Potri.003G125000,4,51
Potri.003G088300,9,139
Potri.003G034800,15,142
Potri.003G166300,3,239
Potri.003G090100,9,171
Potri.003G124600,1,NA
Potri.003G066300,7,212
Potri.003G102100,1,NA
Potri.003G219100,4,143
Potri.003G115200,5,89
Potri.003G057400,1,NA
Potri.003G061400,8,71
Potri.003G110800,1,NA
Potri.003G080700,5,225
Potri.003G197700,9,460
Potri.003G081500,1,NA
Potri.003G075400,1,NA
Potri.003G111400,2,106
Potri.003G145700,4,264
Potri.003G165200,2,1369
Potri.003G178700,1,NA
Potri.003G148800,1,NA
Potri.003G097000,3,86
Potri.003G053900,5,203
Potri.003G214600,3,25
Potri.003G184100,1,NA
Potri.003G032100,8,22
Potri.003G069200,2,300
Potri.003G195500,5,224
Potri.003G109300,2,275
Potri.003G191600,1,NA
Potri.003G058300,4,451
Potri.003G189700,1,NA
Potri.003G107600,3,589
Potri.003G142400,7,262
Potri.003G188500,1,NA
Potri.003G095600,1,NA
Potri.003G186000,5,282
Potri.003G087600,1,NA
Potri.003G103400,3,227
Potri.003G035000,2,490
Potri.003G167900,2,582
Potri.003G041500,1,NA
Potri.003G120300,2,129
Potri.003G030000,1,NA
Potri.003G044000,5,147
Potri.003G024700,4,41
Potri.003G172000,1,NA
Potri.003G049700,5,409
Potri.003G019800,2,295
Potri.003G134000,2,66
Potri.003G081600,3,200
Potri.003G089900,2,105
Potri.003G105300,3,406
Potri.003G119800,5,93
Potri.003G073400,21,76
Potri.003G125300,3,110
Potri.003G158700,2,135
Potri.003G033500,4,71
Potri.003G000500,7,72
Potri.003G084600,1,NA
Potri.003G182600,2,128
Potri.003G084300,2,51
Potri.003G048800,8,302
Potri.003G001200,1,NA
Potri.003G195200,2,24
Potri.003G115800,3,183
Potri.003G175700,2,627
Potri.003G038900,1,NA
Potri.003G093400,1,NA
Potri.003G027600,59,51
Potri.003G019600,1,NA
Potri.003G133100,13,126
Potri.003G071700,1,NA
Potri.003G051200,4,337
Potri.003G157500,1,NA
Potri.003G013700,11,135
Potri.003G126200,2,391
Potri.003G218800,1,NA
Potri.003G160500,1,NA
Potri.003G172300,1,NA
Potri.003G155700,2,465
Potri.003G121900,1,NA
Potri.003G068900,1,NA
Potri.003G058000,4,10
Potri.003G105600,3,95
Potri.003G117800,2,30
Potri.003G021900,4,153
Potri.003G073700,6,216
Potri.003G050900,4,244
Potri.003G087300,1,NA
Potri.003G071800,2,1119
Potri.003G103900,2,843
Potri.003G179500,2,22
Potri.003G223300,3,69
Potri.003G039500,2,33
Potri.003G070000,20,37
Potri.003G139700,7,129
Potri.003G207100,2,251
Potri.003G161900,1,NA
Potri.003G172900,1,NA
Potri.003G028600,9,42
Potri.003G120000,1,NA
Potri.003G067900,4,345
Potri.003G134900,5,396
Potri.003G193900,1,NA
Potri.003G135300,2,480
Potri.003G021300,2,0
Potri.003G051500,3,111
Potri.003G154900,4,113
Potri.003G099000,15,113
Potri.003G091500,1,NA
Potri.003G146600,3,236
Potri.003G139900,2,316
Potri.003G141000,1,NA
Potri.003G100600,2,27
Potri.003G181500,2,4
Potri.003G080800,2,254
Potri.003G191500,3,796
Potri.003G026100,1,NA
Potri.003G170600,1,NA
Potri.003G119200,3,93
Potri.003G057000,7,218
Potri.003G171200,4,48
Potri.003G094700,6,301
Potri.003G019100,1,NA
Potri.003G087000,1,NA
Potri.003G156600,3,30
Potri.003G121800,4,467
Potri.003G182800,1,NA
Potri.003G217200,2,47
Potri.003G114900,2,180
Potri.003G157600,1,NA
Potri.003G152900,3,95
Potri.003G040600,2,62
Potri.003G041600,9,196
Potri.003G201600,8,147
Potri.003G158900,2,63
Potri.003G100100,4,119
Potri.003G147000,2,14
Potri.003G054500,16,50
Potri.003G007400,12,77
Potri.003G028100,35,14
Potri.003G004400,6,479
Potri.003G061900,3,131
Potri.003G214900,1,NA
Potri.003G021000,1,NA
Potri.003G187700,2,88
Potri.003G002900,2,5
Potri.003G094900,2,79
Potri.003G206300,9,22
Potri.003G129900,1,NA
Potri.003G103000,1,NA
Potri.003G047200,4,373
Potri.003G114700,1,NA
Potri.003G151300,1,NA
Potri.003G077600,27,218
Potri.003G152500,2,33
Potri.003G030400,2,82
Potri.003G177000,1,NA
Potri.003G074400,2,30
Potri.003G186300,1,NA
Potri.003G065800,2,122
Potri.003G138200,4,200
Potri.003G198300,5,72
Potri.003G174100,1,NA
Potri.003G085900,2,259
Potri.003G126800,1,NA
Potri.003G079800,2,147
Potri.003G101100,1,NA
Potri.003G180100,10,216
Potri.003G078000,1,NA
Potri.003G004500,1,NA
Potri.003G076300,1,NA
Potri.003G060500,4,719
Potri.003G172600,4,74
Potri.003G152200,1,NA
Potri.003G076600,4,76
Potri.003G215600,10,35
Potri.003G080100,9,69
Potri.003G011400,4,46
Potri.003G183100,2,355
Potri.003G212900,8,253
Potri.003G154300,1,NA
Potri.003G069700,2,90
Potri.003G187900,1,NA
Potri.003G181600,24,51
Potri.003G133500,2,40
Potri.003G155800,4,165
Potri.003G053300,8,150
Potri.003G147800,4,169
Potri.003G126600,8,342
Potri.003G137700,3,585
Potri.003G109800,4,544
Potri.003G106000,4,85
Potri.003G198800,3,51
Potri.003G112300,1,NA
Potri.003G113900,1,NA
Potri.003G129400,16,75
Potri.003G203400,1,NA
Potri.003G177400,1,NA
Potri.003G141700,6,67
Potri.003G127700,1,NA
Potri.003G055400,5,105
Potri.003G180200,1,NA
Potri.003G077800,1,NA
Potri.003G116700,2,156
Potri.003G192400,10,92
Potri.003G054800,2,591
Potri.003G060800,8,179
Potri.003G178000,14,116
Potri.003G083100,11,89
Potri.003G218000,2,251
Potri.003G122800,2,456
Potri.003G186200,6,261
Potri.003G092400,2,2300
Potri.003G020600,32,57
Potri.003G011700,4,75
Potri.003G123000,6,31
Potri.003G074500,2,0
Potri.003G105500,3,195
Potri.003G063300,2,270
Potri.003G216700,4,154
Potri.003G223400,52,96
Potri.003G101600,1,NA
Potri.003G190100,4,49
Potri.003G025100,27,72
Potri.003G100200,1,NA
Potri.003G020800,2,364
Potri.003G145300,6,191
Potri.003G018000,5,19
Potri.003G200800,3,283
Potri.003G110100,1,NA
Potri.003G072100,5,43
Potri.003G186100,1,NA
Potri.003G012800,52,54
Potri.003G198400,8,512
Potri.003G009900,18,96
Potri.003G015100,8,161
Potri.003G123900,6,38
Potri.003G131100,1,NA
Potri.003G156000,2,276
Potri.003G047400,14,32
Potri.003G136800,1,NA
Potri.003G038700,5,129
Potri.003G117600,2,52
Potri.003G145600,2,1172
Potri.003G137400,25,168
Potri.003G029700,2,33
Potri.003G088700,1,NA
Potri.003G042000,4,3
Potri.003G162800,1,NA
Potri.003G119400,1,NA
Potri.003G018700,4,62
Potri.003G063400,7,115
Potri.003G094400,3,746
Potri.003G113000,1,NA
Potri.003G210300,1,NA
Potri.003G156500,2,392
Potri.003G200100,3,1307
Potri.003G025600,1,NA
Potri.003G211000,3,785
Potri.003G098700,6,299
Potri.003G083800,1,NA
Potri.003G169600,1,NA
Potri.003G129200,1,NA
Potri.003G132300,3,48
Potri.003G089000,3,84
Potri.003G084800,2,235
Potri.003G189400,1,NA
Potri.003G195900,3,70
Potri.003G012200,1,NA
Potri.003G109700,2,23
Potri.003G023700,1,NA
Potri.003G071900,8,63
Potri.003G151100,5,357
Potri.003G155100,1,NA
Potri.003G144900,11,220
Potri.003G067700,3,229
Potri.003G029400,443,6
Potri.003G059400,1,NA
Potri.003G122700,3,642
Potri.003G056200,3,921
Potri.003G095200,1,NA
Potri.003G149600,3,274
Potri.003G211300,1,NA
Potri.003G003400,2,297
Potri.003G132400,1,NA
Potri.003G149300,2,27
Potri.003G034300,1,NA
Potri.003G185900,1,NA
Potri.003G003700,3,102
Potri.003G210400,2,27
Potri.003G012300,2,0
Potri.003G163100,3,112
Potri.003G009000,3,90
Potri.003G138100,2,18
Potri.003G074700,2,624
Potri.003G174400,1,NA
Potri.003G049800,7,34
Potri.003G079700,17,149
Potri.003G078500,2,1018
Potri.003G079000,3,96
Potri.003G044900,8,375
Potri.003G176000,5,135
Potri.003G215800,6,48
Potri.003G106400,9,170
Potri.003G022600,9,282
Potri.003G056800,1,NA
Potri.003G140800,6,155
Potri.003G112700,3,835
Potri.003G046200,1,NA
Potri.003G218200,5,204
Potri.003G055900,4,59
Potri.003G000900,2,303
Potri.003G082000,5,53
Potri.003G131800,1,NA
Potri.003G168100,1,NA
Potri.003G059700,7,332
Potri.003G096900,2,96
Potri.003G118200,1,NA
Potri.003G223700,4,104
Potri.003G010900,1,NA
Potri.003G205700,1,NA
Potri.003G013300,11,58
Potri.003G104700,1,NA
Potri.003G193500,1,NA
Potri.003G072600,1,NA
Potri.003G219900,2,7
Potri.003G183900,2,72
Potri.003G221100,2,1391
Potri.003G138400,2,252
Potri.003G024000,2,2248
Potri.003G115600,1,NA
Potri.003G216500,3,126
Potri.003G055700,1,NA
Potri.003G041900,5,196
Potri.003G078600,1,NA
Potri.003G081100,5,76
Potri.003G108000,17,90
Potri.003G178800,4,130
Potri.003G143700,3,435
Potri.003G221400,1,NA
Potri.003G056500,8,253
Potri.003G176500,5,299
Potri.003G143900,3,436
Potri.003G207500,6,220
Potri.003G008700,5,109
Potri.003G090500,2,75
Potri.003G082300,23,21
Potri.003G127600,2,1008
Potri.003G200900,5,495
Potri.003G117500,3,1251
Potri.003G190000,6,249
Potri.003G031000,7,141
Potri.003G187300,1,NA
Potri.003G173700,3,20
Potri.003G088800,1,NA
Potri.003G132100,3,429
Potri.003G021700,7,521
Potri.003G205400,6,223
Potri.003G104000,1,NA
Potri.003G022500,1,NA
Potri.003G064400,1,NA
Potri.003G014700,2,40
Potri.003G097400,4,126
Potri.003G216800,16,107
Potri.003G217900,1,NA
Potri.003G015700,2,75
Potri.003G218300,3,106
Potri.003G015400,8,16
Potri.003G085000,6,284
Potri.003G055200,1,NA
Potri.003G082900,6,78
Potri.003G047900,1,NA
Potri.003G174200,2,3
Potri.003G108500,1,NA
Potri.003G214100,14,190
Potri.003G160900,1,NA
Potri.003G123300,2,930
Potri.003G073000,3,469
Potri.003G173900,1,NA
Potri.003G125700,3,1132
Potri.003G088200,3,12
Potri.003G068500,2,996
Potri.003G182200,2,433
Potri.003G119900,15,14
Potri.003G132700,1,NA
Potri.003G050500,1,NA
Potri.003G129500,2,90
Potri.003G066200,5,525
Potri.003G102200,1,NA
Potri.003G027200,54,42
Potri.003G115300,3,56
Potri.003G144400,2,462
Potri.003G006300,1,NA
Potri.003G197400,2,78
Potri.003G081200,1,NA
Potri.003G181400,11,94
Potri.003G111500,2,123
Potri.003G043800,6,45
Potri.003G165100,1,NA
Potri.003G220000,5,55
Potri.003G072800,3,651
Potri.003G148900,1,NA
Potri.003G097300,2,225
Potri.003G053800,2,6
Potri.003G120200,4,210
Potri.003G084200,18,162
Potri.003G157800,3,624
Potri.003G199400,15,91
Potri.003G202900,6,256
Potri.003G195300,4,56
Potri.003G046500,2,522
Potri.003G115900,1,NA
Potri.003G195600,10,95
Potri.003G109200,7,100
Potri.003G077100,2,102
Potri.003G107500,4,297
Potri.003G222600,3,284
Potri.003G057900,1,NA
Potri.003G067000,7,362
Potri.003G029100,4,47
Potri.003G087700,1,NA
Potri.003G149500,2,51
Potri.003G166000,3,270
Potri.003G003900,5,704
Potri.003G214000,2,1090
Potri.003G157300,3,320
Potri.003G215200,4,253
Potri.003G150500,1,NA
Potri.003G080500,2,941
Potri.003G134300,3,34
Potri.003G081700,2,71
Potri.003G223600,1,NA
Potri.003G135900,1,NA
Potri.003G168500,1,NA
Potri.003G165400,5,150
Potri.003G125200,2,0
Potri.003G202300,18,80
Potri.003G157900,1,NA
Potri.003G182700,2,33
Potri.003G130700,1,NA
Potri.003G032800,7,100
Potri.003G070100,8,174
Potri.003G139400,3,133
Potri.003G039100,2,6
Potri.003G082600,16,180
Potri.003G204100,2,1
Potri.003G175400,1,NA
Potri.003G189500,2,3
Potri.003G017200,1,NA
Potri.003G027700,19,30
Potri.003G019500,6,57
Potri.003G118500,2,602
Potri.003G071600,2,42
Potri.003G051100,1,NA
Potri.003G048100,3,286
Potri.003G013600,1,NA
Potri.003G126300,1,NA
Potri.003G180800,2,135
Potri.003G219400,25,59
Potri.003G030100,3,77
Potri.003G024600,2,840
Potri.003G068800,1,NA
Potri.003G136100,2,1096
Potri.003G058100,1,NA
Potri.003G117900,3,237
Potri.003G119500,1,NA
Potri.003G204800,13,103
Potri.003G223800,1,NA
Potri.003G087400,57,47
Potri.003G120600,1,NA
Potri.003G182400,1,NA
Potri.003G171900,4,69
Potri.003G070200,3,298
Potri.003G054600,1,NA
Potri.003G200400,6,45
Potri.003G066100,8,65
Potri.003G028000,2,141
Potri.003G044300,4,203
Potri.003G117300,6,84
Potri.003G143100,1,NA
Potri.003G172800,5,178
Potri.003G028500,2,4
Potri.003G120100,3,856
Potri.003G074600,5,307
Potri.003G212500,4,277
Potri.003G173400,1,NA
Potri.003G036300,2,33
Potri.003G135000,2,519
Potri.003G091000,9,239
Potri.003G007000,9,122
Potri.003G051400,3,232
Potri.003G075700,3,445
Potri.003G205100,9,61
Potri.003G013500,7,30
Potri.003G158400,1,NA
Potri.003G128900,1,NA
Potri.003G200200,78,40
Potri.003G169700,1,NA
Potri.003G177800,9,331
Potri.003G218900,20,80
Potri.003G060100,3,28
Potri.003G001300,1,NA
Potri.003G184200,2,61
Potri.003G119300,2,258
Potri.003G027800,25,30
Potri.003G149800,1,NA
Potri.003G141900,4,27
Potri.003G019000,9,197
Potri.003G167200,2,0
Potri.003G156400,6,176
Potri.003G186900,2,24
Potri.003G166600,1,NA
Potri.003G185800,20,91
Potri.003G041700,4,89
Potri.003G219500,2,34
Potri.003G201700,3,15
Potri.003G030200,8,37
Potri.003G172200,5,222
Potri.003G163600,61,36
Potri.003G197200,4,114
Potri.003G152800,2,287
Potri.003G163300,2,925
Potri.003G203000,1,NA
Potri.003G197100,9,348
Potri.003G021100,5,320
Potri.003G002800,8,43
Potri.003G143000,6,483
Potri.003G220700,3,222
Potri.003G064200,1,NA
Potri.003G047300,6,123
Potri.003G053700,7,192
Potri.003G052500,2,0
Potri.003G152400,18,13
Potri.003G194800,4,199
Potri.003G110400,2,144
Potri.003G030800,2,3
Potri.003G211100,2,645
Potri.003G003300,1,NA
Potri.003G144700,2,965
Potri.003G183200,10,424
Potri.003G135500,2,57
Potri.003G033900,1,NA
Potri.003G065900,2,187
Potri.003G010000,4,101
Potri.003G155200,10,179
Potri.003G024900,2,377
Potri.003G155900,5,59
Potri.003G091700,1,NA
Potri.003G126900,1,NA
Potri.003G101000,14,283
Potri.003G006900,3,11
Potri.003G100800,2,95
Potri.003G060400,7,39
Potri.003G172500,1,NA
Potri.003G092500,1,NA
Potri.003G020500,1,NA
Potri.003G098800,3,120
Potri.003G204000,4,164
Potri.003G058600,2,413
Potri.003G105400,3,101
Potri.003G124200,1,NA
Potri.003G191300,15,75
Potri.003G207600,1,NA
Potri.003G165700,2,31
Potri.003G201400,7,398
Potri.003G148700,1,NA
Potri.003G053200,7,418
Potri.003G000300,7,117
Potri.003G084400,6,152
Potri.003G126700,1,NA
Potri.003G137000,1,NA
Potri.003G139100,2,279
Potri.003G106100,1,NA
Potri.003G030500,4,119
Potri.003G004700,3,243
Potri.003G177500,1,NA
Potri.003G174900,5,764
Potri.003G216900,4,81
Potri.003G131500,7,158
Potri.003G191000,1,NA
Potri.003G103200,1,NA
Potri.003G203600,1,NA
Potri.003G145800,1,NA
Potri.003G083200,2,108
Potri.003G092600,3,22
Potri.003G213400,1,NA
Potri.003G210800,4,317
Potri.003G119000,1,NA
Potri.003G063500,3,32
Potri.003G171400,2,20
Potri.003G185500,1,NA
Potri.003G063000,5,161
Potri.003G185600,3,369
Potri.003G148000,26,115
Potri.003G033200,1,NA
Potri.003G124300,4,185
Potri.003G182900,1,NA
Potri.003G194600,1,NA
Potri.003G070700,1,NA
Potri.003G045900,1,NA
Potri.003G202700,4,302
Potri.003G100300,1,NA
Potri.003G056600,8,112
Potri.003G145200,1,NA
Potri.003G106600,6,145
Potri.003G086500,1,NA
Potri.003G127500,6,274
Potri.003G112200,4,288
Potri.003G113600,5,136
Potri.003G015000,2,312
Potri.003G144000,7,179
Potri.003G133300,1,NA
Potri.003G031700,1,NA
Potri.003G047500,4,57
Potri.003G038400,2,197
Potri.003G048000,3,127
Potri.003G093900,1,NA
Potri.003G128700,2,171
Potri.003G126000,2,119
Potri.003G213700,3,396
Potri.003G088600,1,NA
Potri.003G186700,1,NA
Potri.003G042700,1,NA
Potri.003G162900,4,100
Potri.003G035800,2,16
Potri.003G122600,4,114
Potri.003G149200,1,NA
Potri.003G179800,1,NA
Potri.003G003000,1,NA
Potri.003G133900,4,214
Potri.003G113100,1,NA
Potri.003G210000,8,30
Potri.003G012700,12,66
Potri.003G194100,4,208
Potri.003G031900,2,21
Potri.003G041000,1,NA
Potri.003G054000,2,107
Potri.003G099100,2,776
Potri.003G083900,7,161
Potri.003G129000,7,160
Potri.003G163500,1,NA
Potri.003G110000,7,526
Potri.003G072200,2,26
Potri.003G012900,28,55
Potri.003G099600,6,28
Potri.003G009600,6,349
Potri.003G109600,6,40
Potri.003G198700,3,64
Potri.003G080200,3,233
Potri.003G059300,14,209
Potri.003G100400,3,47
Potri.003G056300,12,159
Potri.003G062100,26,116
Potri.003G203200,1,NA
Potri.003G149100,4,158
Potri.003G143200,2,435
Potri.003G112100,2,162
Potri.003G183800,1,NA
Potri.003G200600,10,127
Potri.003G179400,4,118
Potri.003G221600,2,1065
Potri.003G206500,151,9
Potri.003G138000,2,75
Potri.003G206600,2,381
Potri.003G174700,2,156
Potri.003G135800,1,NA
Potri.003G006400,21,77
Potri.003G169000,5,309
Potri.003G201900,71,35
Potri.003G121300,2,36
Potri.003G192600,10,53
Potri.003G106500,4,95
Potri.003G022100,11,342
Potri.003G056900,1,NA
Potri.003G097800,4,266
Potri.003G204300,4,225
Potri.003G154800,4,602
Potri.003G096000,2,549
Potri.003G102700,6,209
Potri.003G072900,7,47
Potri.003G202400,2,24
Potri.003G131900,2,144
Potri.003G168200,1,NA
Potri.003G156100,1,NA
Potri.003G214400,2,48
Potri.003G151500,14,368
Potri.003G095400,5,26
Potri.003G191100,2,162
Potri.003G184000,2,678
Potri.003G013200,182,15
Potri.003G193100,25,135
Potri.003G193200,16,55
Potri.003G064800,5,147
Potri.003G156900,4,96
Potri.003G032600,3,5
Potri.003G127800,2,23
Potri.003G015300,1,NA
Potri.003G158800,2,9
Potri.003G181300,4,613
Potri.003G131300,6,352
Potri.003G142200,6,28
Potri.003G216600,3,173
Potri.003G055600,11,157
Potri.003G014800,2,188
Potri.003G198000,3,238
Potri.003G078700,3,52
Potri.003G108100,6,99
Potri.003G217000,2,120
Potri.003G150200,1,NA
Potri.003G037400,1,NA
Potri.003G092300,2,231
Potri.003G176400,3,38
Potri.003G068100,1,NA
Potri.003G018500,12,268
Potri.003G120800,8,175
Potri.003G112600,2,0
Potri.003G050100,2,765
Potri.003G055800,1,NA
Potri.003G000800,1,NA
Potri.003G031300,1,NA
Potri.003G005800,2,365
Potri.003G191200,2,238
Potri.003G147200,2,232
Potri.003G137100,12,240
Potri.003G104100,3,53
Potri.003G106200,2,378
Potri.003G022400,3,46
Potri.003G072400,1,NA
Potri.003G103800,3,22
Potri.003G097700,3,515
Potri.003G156800,8,19
Potri.003G102400,1,NA
Potri.003G195700,1,NA
Potri.003G140900,5,189
Potri.003G109500,2,59
Potri.003G175800,1,NA
Potri.003G038200,1,NA
Potri.003G129800,1,NA
Potri.003G077500,1,NA
Potri.003G107700,21,131
Potri.003G212300,1,NA
Potri.003G168900,18,75
Potri.003G083400,5,411
Potri.003G029500,4,199
Potri.003G123500,3,88
Potri.003G198900,2,1472
Potri.003G188400,4,266
Potri.003G182300,7,144
Potri.003G079600,4,208
Potri.003G132600,2,18
Potri.003G034500,12,41
Potri.003G199600,54,65
Potri.003G087800,4,166
Potri.003G008600,2,352
Potri.003G159600,1,NA
Potri.003G205300,1,NA
Potri.003G009200,5,35
Potri.003G078800,8,101
Potri.003G111600,6,279
Potri.003G043900,17,60
Potri.003G122000,1,NA
Potri.003G189200,14,82
Potri.003G056700,4,104
Potri.003G176700,1,NA
Potri.003G097200,4,71
Potri.003G096300,5,139
Potri.003G096600,1,NA
Potri.003G052100,1,NA
Potri.003G130300,1,NA
Potri.003G046400,7,170
Potri.003G049200,3,119
Potri.003G175500,2,290
Potri.003G082200,10,108
Potri.003G188600,4,764
Potri.003G028900,1,NA
Potri.003G222500,2,147
Potri.003G057800,2,186
Potri.003G186600,1,NA
Potri.003G029200,8,187
Potri.003G088000,4,190
Potri.003G106800,8,290
Potri.003G187000,5,228
Potri.003G162700,14,90
Potri.003G188200,2,1012
Potri.003G035200,1,NA
Potri.003G140700,4,29
Potri.003G179200,2,135
Potri.003G205900,28,59
Potri.003G041400,6,395
Potri.003G218600,1,NA
Potri.003G115400,16,53
Potri.003G057600,4,9
Potri.003G055100,2,0
Potri.003G006200,1,NA
Potri.003G080900,3,339
Potri.003G212700,4,261
Potri.003G219000,6,248
Potri.003G125100,7,58
Potri.003G176200,1,NA
Potri.003G068700,1,NA
Potri.003G000700,12,166
Potri.003G182000,2,384
Potri.003G130600,3,51
Potri.003G104800,1,NA
Potri.003G032900,19,31
Potri.003G139500,14,18
Potri.003G025900,3,99
Potri.003G175600,1,NA
Potri.003G159300,3,270
Potri.003G082500,2,15
Potri.003G007900,25,26
Potri.003G028400,6,13
Potri.003G004300,2,62
Potri.003G117700,4,376
Potri.003G061600,6,152
Potri.003G202200,14,141
Potri.003G118700,1,NA
Potri.003G019400,4,152
Potri.003G188100,2,84
Potri.003G118400,7,127
Potri.003G162000,4,350
Potri.003G213800,3,61
Potri.003G018800,45,56
Potri.003G051000,1,NA
Potri.003G215000,2,0
Potri.003G125900,2,1111
Potri.003G118800,8,136
Potri.003G145000,2,987
Potri.003G032300,1,NA
Potri.003G024500,30,80
Potri.003G095900,1,NA
Potri.003G049500,2,40
Potri.003G190400,7,104
Potri.003G191900,2,0
Potri.003G108700,4,87
Potri.003G178500,1,NA
Potri.003G187400,4,270
Potri.003G103500,3,185
Potri.003G035100,1,NA
Potri.003G167600,1,NA
Potri.003G010300,2,576
Potri.003G022000,5,80
Potri.003G166200,2,131
Potri.003G140000,3,172
Potri.003G090000,3,357
Potri.003G054700,5,338
Potri.003G199100,2,691
Potri.003G066000,3,272
Potri.003G028700,37,55
Potri.003G107900,3,619
Potri.003G089800,1,NA
Potri.003G197600,6,391
Potri.003G212600,2,284
Potri.003G075500,2,794
Potri.003G178400,3,330
Potri.003G051300,2,0
Potri.003G086900,1,NA
Potri.003G013400,5,63
Potri.003G064600,1,NA
Potri.003G201800,20,145
Potri.003G117000,1,NA
Potri.003G164900,6,354
Potri.003G032000,2,21
Potri.003G060000,6,162
Potri.003G001000,1,NA
Potri.003G099700,11,151
Potri.003G077300,1,NA
Potri.003G058200,2,657
Potri.003G026400,8,48
Potri.003G074200,3,494
Potri.003G142300,5,246
Potri.003G027400,25,52
Potri.003G141500,1,NA
